,time,dT,inBarrier,flowSat,inSector
1668,2022-02-14 00:27:48,1668,1,24.0,58
1669,2022-02-14 00:27:49,1669,4,24.0,62
1670,2022-02-14 00:27:50,1670,0,27.0,61
1671,2022-02-14 00:27:51,1671,0,24.0,61
1672,2022-02-14 00:27:52,1672,1,23.0,61
1673,2022-02-14 00:27:53,1673,0,22.0,60
1674,2022-02-14 00:27:54,1674,0,22.0,60
1675,2022-02-14 00:27:55,1675,0,22.0,59
1676,2022-02-14 00:27:56,1676,0,22.0,59
1677,2022-02-14 00:27:57,1677,1,22.0,60
1678,2022-02-14 00:27:58,1678,1,23.0,61
1679,2022-02-14 00:27:59,1679,0,24.0,61
1680,2022-02-14 00:28:00,1680,0,23.0,62
1681,2022-02-14 00:28:01,1681,1,21.0,60
1682,2022-02-14 00:28:02,1682,0,22.0,57
1683,2022-02-14 00:28:03,1683,1,22.0,57
1684,2022-02-14 00:28:04,1684,0,23.0,57
1685,2022-02-14 00:28:05,1685,0,23.0,56
1686,2022-02-14 00:28:06,1686,0,23.0,56
1687,2022-02-14 00:28:07,1687,0,23.0,56
1688,2022-02-14 00:28:08,1688,1,23.0,57
1689,2022-02-14 00:28:09,1689,0,24.0,55
1690,2022-02-14 00:28:10,1690,0,24.0,56
1691,2022-02-14 00:28:11,1691,0,24.0,55
1692,2022-02-14 00:28:12,1692,0,23.0,55
1693,2022-02-14 00:28:13,1693,1,22.0,53
1694,2022-02-14 00:28:14,1694,0,22.0,52
1695,2022-02-14 00:28:15,1695,1,22.0,54
1696,2022-02-14 00:28:16,1696,0,22.0,54
1697,2022-02-14 00:28:17,1697,0,21.0,54
1698,2022-02-14 00:28:18,1698,0,20.0,54
1699,2022-02-14 00:28:19,1699,1,18.0,55
1700,2022-02-14 00:28:20,1700,0,19.0,56
1701,2022-02-14 00:28:21,1701,0,18.0,56
1702,2022-02-14 00:28:22,1702,2,17.0,58
1703,2022-02-14 00:28:23,1703,1,19.0,59
1704,2022-02-14 00:28:24,1704,0,20.0,59
1705,2022-02-14 00:28:25,1705,1,19.0,58
1706,2022-02-14 00:28:26,1706,0,20.0,58
1707,2022-02-14 00:28:27,1707,1,19.0,57
1708,2022-02-14 00:28:28,1708,0,19.0,56
1709,2022-02-14 00:28:29,1709,0,18.0,53
1710,2022-02-14 00:28:30,1710,0,14.0,53
1711,2022-02-14 00:28:31,1711,0,14.0,53
1712,2022-02-14 00:28:32,1712,0,14.0,53
1713,2022-02-14 00:28:33,1713,1,13.0,52
1714,2022-02-14 00:28:34,1714,0,14.0,52
1715,2022-02-14 00:28:35,1715,1,14.0,54
1716,2022-02-14 00:28:36,1716,1,15.0,55
1717,2022-02-14 00:28:37,1717,2,16.0,56
1718,2022-02-14 00:28:38,1718,2,17.0,58
1719,2022-02-14 00:28:39,1719,0,18.0,56
1720,2022-02-14 00:28:40,1720,1,18.0,57
1721,2022-02-14 00:28:41,1721,0,19.0,55
1722,2022-02-14 00:28:42,1722,1,18.0,55
1723,2022-02-14 00:28:43,1723,1,19.0,55
1724,2022-02-14 00:28:44,1724,0,19.0,54
1725,2022-02-14 00:28:45,1725,1,19.0,54
1726,2022-02-14 00:28:46,1726,2,20.0,56
1727,2022-02-14 00:28:47,1727,0,22.0,55
1728,2022-02-14 00:28:48,1728,1,22.0,56
1729,2022-02-14 00:28:49,1729,1,22.0,57
1730,2022-02-14 00:28:50,1730,0,23.0,57
1731,2022-02-14 00:28:51,1731,1,23.0,59
1732,2022-02-14 00:28:52,1732,1,24.0,59
1733,2022-02-14 00:28:53,1733,0,25.0,58
1734,2022-02-14 00:28:54,1734,0,24.0,58
1735,2022-02-14 00:28:55,1735,0,24.0,56
1736,2022-02-14 00:28:56,1736,1,23.0,57
1737,2022-02-14 00:28:57,1737,0,24.0,57
1738,2022-02-14 00:28:58,1738,0,24.0,57
1739,2022-02-14 00:28:59,1739,0,24.0,58
1740,2022-02-14 00:29:00,1740,0,23.0,58
1741,2022-02-14 00:29:01,1741,1,23.0,59
1742,2022-02-14 00:29:02,1742,1,24.0,60
1743,2022-02-14 00:29:03,1743,1,23.0,61
1744,2022-02-14 00:29:04,1744,0,23.0,61
1745,2022-02-14 00:29:05,1745,1,23.0,62
1746,2022-02-14 00:29:06,1746,1,23.0,61
1747,2022-02-14 00:29:07,1747,1,24.0,60
1748,2022-02-14 00:29:08,1748,0,24.0,60
1749,2022-02-14 00:29:09,1749,0,24.0,60
1750,2022-02-14 00:29:10,1750,1,24.0,58
1751,2022-02-14 00:29:11,1751,1,25.0,59
1752,2022-02-14 00:29:12,1752,1,26.0,59
1753,2022-02-14 00:29:13,1753,0,27.0,56
1754,2022-02-14 00:29:14,1754,0,26.0,56
1755,2022-02-14 00:29:15,1755,2,26.0,58
1756,2022-02-14 00:29:16,1756,1,27.0,58
1757,2022-02-14 00:29:17,1757,2,27.0,60
1758,2022-02-14 00:29:18,1758,1,27.0,62
1759,2022-02-14 00:29:19,1759,0,26.0,62
1760,2022-02-14 00:29:20,1760,0,26.0,60
1761,2022-02-14 00:29:21,1761,0,25.0,60
1762,2022-02-14 00:29:22,1762,0,25.0,60
1763,2022-02-14 00:29:23,1763,0,24.0,61
1764,2022-02-14 00:29:24,1764,1,23.0,63
1765,2022-02-14 00:29:25,1765,1,24.0,63
1766,2022-02-14 00:29:26,1766,3,24.0,67
1767,2022-02-14 00:29:27,1767,0,25.0,67
1768,2022-02-14 00:29:28,1768,1,25.0,68
1769,2022-02-14 00:29:29,1769,2,25.0,71
1770,2022-02-14 00:29:30,1770,1,26.0,73
1771,2022-02-14 00:29:31,1771,0,27.0,72
1772,2022-02-14 00:29:32,1772,0,26.0,71
1773,2022-02-14 00:29:33,1773,0,25.0,70
1774,2022-02-14 00:29:34,1774,0,25.0,69
1775,2022-02-14 00:29:35,1775,0,25.0,68
1776,2022-02-14 00:29:36,1776,1,25.0,68
1777,2022-02-14 00:29:37,1777,0,25.0,68
1778,2022-02-14 00:29:38,1778,1,25.0,69
1779,2022-02-14 00:29:39,1779,1,26.0,70
1780,2022-02-14 00:29:40,1780,0,27.0,69
1781,2022-02-14 00:29:41,1781,0,27.0,71
1782,2022-02-14 00:29:42,1782,2,26.0,73
1783,2022-02-14 00:29:43,1783,1,27.0,74
1784,2022-02-14 00:29:44,1784,1,27.0,71
1785,2022-02-14 00:29:45,1785,0,28.0,71
1786,2022-02-14 00:29:46,1786,1,27.0,72
1787,2022-02-14 00:29:47,1787,2,27.0,73
1788,2022-02-14 00:29:48,1788,0,28.0,72
1789,2022-02-14 00:29:49,1789,1,28.0,73
1790,2022-02-14 00:29:50,1790,0,29.0,74
1791,2022-02-14 00:29:51,1791,0,28.0,75
1792,2022-02-14 00:29:52,1792,1,27.0,74
1793,2022-02-14 00:29:53,1793,1,27.0,75
1794,2022-02-14 00:29:54,1794,0,28.0,75
1795,2022-02-14 00:29:55,1795,0,28.0,75
1796,2022-02-14 00:29:56,1796,0,26.0,75
1797,2022-02-14 00:29:57,1797,0,25.0,75
1798,2022-02-14 00:29:58,1798,0,23.0,74
1799,2022-02-14 00:29:59,1799,1,22.0,73
1800,2022-02-14 00:30:00,1800,0,23.0,73
1801,2022-02-14 00:30:01,1801,1,23.0,72
1802,2022-02-14 00:30:02,1802,2,24.0,74
1803,2022-02-14 00:30:03,1803,0,26.0,74
1804,2022-02-14 00:30:04,1804,0,26.0,73
1805,2022-02-14 00:30:05,1805,0,25.0,72
1806,2022-02-14 00:30:06,1806,2,24.0,74
1807,2022-02-14 00:30:07,1807,2,23.0,76
1808,2022-02-14 00:30:08,1808,0,25.0,75
1809,2022-02-14 00:30:09,1809,1,24.0,76
1810,2022-02-14 00:30:10,1810,0,23.0,76
1811,2022-02-14 00:30:11,1811,1,22.0,76
1812,2022-02-14 00:30:12,1812,0,23.0,76
1813,2022-02-14 00:30:13,1813,0,23.0,76
1814,2022-02-14 00:30:14,1814,1,23.0,76
1815,2022-02-14 00:30:15,1815,0,24.0,79
1816,2022-02-14 00:30:16,1816,1,24.0,81
1817,2022-02-14 00:30:17,1817,1,24.0,79
1818,2022-02-14 00:30:18,1818,0,25.0,76
1819,2022-02-14 00:30:19,1819,0,24.0,73
1820,2022-02-14 00:30:20,1820,1,23.0,75
1821,2022-02-14 00:30:21,1821,2,24.0,75
1822,2022-02-14 00:30:22,1822,2,26.0,75
1823,2022-02-14 00:30:23,1823,0,26.0,73
1824,2022-02-14 00:30:24,1824,1,25.0,74
1825,2022-02-14 00:30:25,1825,0,25.0,74
1826,2022-02-14 00:30:26,1826,1,25.0,77
1827,2022-02-14 00:30:27,1827,0,25.0,76
1828,2022-02-14 00:30:28,1828,1,23.0,78
1829,2022-02-14 00:30:29,1829,0,24.0,78
1830,2022-02-14 00:30:30,1830,0,23.0,78
1831,2022-02-14 00:30:31,1831,0,23.0,77
1832,2022-02-14 00:30:32,1832,0,23.0,77
1833,2022-02-14 00:30:33,1833,0,22.0,76
1834,2022-02-14 00:30:34,1834,1,21.0,76
1835,2022-02-14 00:30:35,1835,1,22.0,76
1836,2022-02-14 00:30:36,1836,1,23.0,77
1837,2022-02-14 00:30:37,1837,1,24.0,78
1838,2022-02-14 00:30:38,1838,2,25.0,79
1839,2022-02-14 00:30:39,1839,1,27.0,77
1840,2022-02-14 00:30:40,1840,1,27.0,77
1841,2022-02-14 00:30:41,1841,3,28.0,79
1842,2022-02-14 00:30:42,1842,0,30.0,78
1843,2022-02-14 00:30:43,1843,0,28.0,76
1844,2022-02-14 00:30:44,1844,0,28.0,75
1845,2022-02-14 00:30:45,1845,0,28.0,73
1846,2022-02-14 00:30:46,1846,1,28.0,73
1847,2022-02-14 00:30:47,1847,1,27.0,74
1848,2022-02-14 00:30:48,1848,0,26.0,74
1849,2022-02-14 00:30:49,1849,0,26.0,74
1850,2022-02-14 00:30:50,1850,1,25.0,73
1851,2022-02-14 00:30:51,1851,0,26.0,71
1852,2022-02-14 00:30:52,1852,1,25.0,72
1853,2022-02-14 00:30:53,1853,0,26.0,72
1854,2022-02-14 00:30:54,1854,0,26.0,72
1855,2022-02-14 00:30:55,1855,0,25.0,74
1856,2022-02-14 00:30:56,1856,0,25.0,72
1857,2022-02-14 00:30:57,1857,1,24.0,74
1858,2022-02-14 00:30:58,1858,2,24.0,74
1859,2022-02-14 00:30:59,1859,2,26.0,75
1860,2022-02-14 00:31:00,1860,0,28.0,73
1861,2022-02-14 00:31:01,1861,1,27.0,74
1862,2022-02-14 00:31:02,1862,0,26.0,74
1863,2022-02-14 00:31:03,1863,0,24.0,72
1864,2022-02-14 00:31:04,1864,0,24.0,75
1865,2022-02-14 00:31:05,1865,0,23.0,75
1866,2022-02-14 00:31:06,1866,2,23.0,76
1867,2022-02-14 00:31:07,1867,0,24.0,75
1868,2022-02-14 00:31:08,1868,1,24.0,75
1869,2022-02-14 00:31:09,1869,2,24.0,76
1870,2022-02-14 00:31:10,1870,0,26.0,74
1871,2022-02-14 00:31:11,1871,1,26.0,75
1872,2022-02-14 00:31:12,1872,1,27.0,79
1873,2022-02-14 00:31:13,1873,0,28.0,78
1874,2022-02-14 00:31:14,1874,0,28.0,78
1875,2022-02-14 00:31:15,1875,0,27.0,77
1876,2022-02-14 00:31:16,1876,2,26.0,79
1877,2022-02-14 00:31:17,1877,1,27.0,79
1878,2022-02-14 00:31:18,1878,1,27.0,80
1879,2022-02-14 00:31:19,1879,1,26.0,80
1880,2022-02-14 00:31:20,1880,0,26.0,78
1881,2022-02-14 00:31:21,1881,0,25.0,78
1882,2022-02-14 00:31:22,1882,0,22.0,77
1883,2022-02-14 00:31:23,1883,1,22.0,75
1884,2022-02-14 00:31:24,1884,0,23.0,76
1885,2022-02-14 00:31:25,1885,2,23.0,76
1886,2022-02-14 00:31:26,1886,0,25.0,75
1887,2022-02-14 00:31:27,1887,0,24.0,71
1888,2022-02-14 00:31:28,1888,1,23.0,72
1889,2022-02-14 00:31:29,1889,0,24.0,72
1890,2022-02-14 00:31:30,1890,1,24.0,75
1891,2022-02-14 00:31:31,1891,1,24.0,75
1892,2022-02-14 00:31:32,1892,2,25.0,77
1893,2022-02-14 00:31:33,1893,3,26.0,78
1894,2022-02-14 00:31:34,1894,1,29.0,77
1895,2022-02-14 00:31:35,1895,0,30.0,77
1896,2022-02-14 00:31:36,1896,1,30.0,80
1897,2022-02-14 00:31:37,1897,2,31.0,80
1898,2022-02-14 00:31:38,1898,2,32.0,78
1899,2022-02-14 00:31:39,1899,0,32.0,78
1900,2022-02-14 00:31:40,1900,0,30.0,78
1901,2022-02-14 00:31:41,1901,0,30.0,78
1902,2022-02-14 00:31:42,1902,0,29.0,75
1903,2022-02-14 00:31:43,1903,2,29.0,74
1904,2022-02-14 00:31:44,1904,0,31.0,74
1905,2022-02-14 00:31:45,1905,0,31.0,75
1906,2022-02-14 00:31:46,1906,0,31.0,74
1907,2022-02-14 00:31:47,1907,0,29.0,74
1908,2022-02-14 00:31:48,1908,1,29.0,75
1909,2022-02-14 00:31:49,1909,1,29.0,74
1910,2022-02-14 00:31:50,1910,0,28.0,73
1911,2022-02-14 00:31:51,1911,0,28.0,71
1912,2022-02-14 00:31:52,1912,0,27.0,71
1913,2022-02-14 00:31:53,1913,0,26.0,71
1914,2022-02-14 00:31:54,1914,1,26.0,73
1915,2022-02-14 00:31:55,1915,0,27.0,73
1916,2022-02-14 00:31:56,1916,1,27.0,73
1917,2022-02-14 00:31:57,1917,0,26.0,72
1918,2022-02-14 00:31:58,1918,1,25.0,73
1919,2022-02-14 00:31:59,1919,1,25.0,73
1920,2022-02-14 00:32:00,1920,2,25.0,74
1921,2022-02-14 00:32:01,1921,0,27.0,72
1922,2022-02-14 00:32:02,1922,0,27.0,71
1923,2022-02-14 00:32:03,1923,1,27.0,72
1924,2022-02-14 00:32:04,1924,0,27.0,73
1925,2022-02-14 00:32:05,1925,1,27.0,71
1926,2022-02-14 00:32:06,1926,0,26.0,68
1927,2022-02-14 00:32:07,1927,0,26.0,68
1928,2022-02-14 00:32:08,1928,1,26.0,71
1929,2022-02-14 00:32:09,1929,0,26.0,69
1930,2022-02-14 00:32:10,1930,0,26.0,69
1931,2022-02-14 00:32:11,1931,0,25.0,70
1932,2022-02-14 00:32:12,1932,0,24.0,70
1933,2022-02-14 00:32:13,1933,1,22.0,71
1934,2022-02-14 00:32:14,1934,0,20.0,70
1935,2022-02-14 00:32:15,1935,1,19.0,68
1936,2022-02-14 00:32:16,1936,0,20.0,64
1937,2022-02-14 00:32:17,1937,1,19.0,66
1938,2022-02-14 00:32:18,1938,1,18.0,68
1939,2022-02-14 00:32:19,1939,0,17.0,67
1940,2022-02-14 00:32:20,1940,2,17.0,68
1941,2022-02-14 00:32:21,1941,0,19.0,66
1942,2022-02-14 00:32:22,1942,1,19.0,66
1943,2022-02-14 00:32:23,1943,0,20.0,66
1944,2022-02-14 00:32:24,1944,0,18.0,64
1945,2022-02-14 00:32:25,1945,0,18.0,62
1946,2022-02-14 00:32:26,1946,0,18.0,62
1947,2022-02-14 00:32:27,1947,0,18.0,63
1948,2022-02-14 00:32:28,1948,1,18.0,61
1949,2022-02-14 00:32:29,1949,1,18.0,62
1950,2022-02-14 00:32:30,1950,0,18.0,61
1951,2022-02-14 00:32:31,1951,1,18.0,62
1952,2022-02-14 00:32:32,1952,0,19.0,61
1953,2022-02-14 00:32:33,1953,1,19.0,61
1954,2022-02-14 00:32:34,1954,1,20.0,63
1955,2022-02-14 00:32:35,1955,2,20.0,63
1956,2022-02-14 00:32:36,1956,2,22.0,63
1957,2022-02-14 00:32:37,1957,0,23.0,64
1958,2022-02-14 00:32:38,1958,0,23.0,64
1959,2022-02-14 00:32:39,1959,1,22.0,65
1960,2022-02-14 00:32:40,1960,0,22.0,65
1961,2022-02-14 00:32:41,1961,1,20.0,66
1962,2022-02-14 00:32:42,1962,0,21.0,65
1963,2022-02-14 00:32:43,1963,1,21.0,67
1964,2022-02-14 00:32:44,1964,0,21.0,66
1965,2022-02-14 00:32:45,1965,0,21.0,64
1966,2022-02-14 00:32:46,1966,0,20.0,64
1967,2022-02-14 00:32:47,1967,1,20.0,64
1968,2022-02-14 00:32:48,1968,0,21.0,63
1969,2022-02-14 00:32:49,1969,2,20.0,65
1970,2022-02-14 00:32:50,1970,0,22.0,64
1971,2022-02-14 00:32:51,1971,2,22.0,63
1972,2022-02-14 00:32:52,1972,0,24.0,62
1973,2022-02-14 00:32:53,1973,0,24.0,60
1974,2022-02-14 00:32:54,1974,0,23.0,61
1975,2022-02-14 00:32:55,1975,0,23.0,62
1976,2022-02-14 00:32:56,1976,2,22.0,64
1977,2022-02-14 00:32:57,1977,0,24.0,66
1978,2022-02-14 00:32:58,1978,1,23.0,68
1979,2022-02-14 00:32:59,1979,0,23.0,70
1980,2022-02-14 00:33:00,1980,0,23.0,70
1981,2022-02-14 00:33:01,1981,0,21.0,71
1982,2022-02-14 00:33:02,1982,0,21.0,72
1983,2022-02-14 00:33:03,1983,2,20.0,74
1984,2022-02-14 00:33:04,1984,2,22.0,76
1985,2022-02-14 00:33:05,1985,0,24.0,76
1986,2022-02-14 00:33:06,1986,1,24.0,77
1987,2022-02-14 00:33:07,1987,0,25.0,77
1988,2022-02-14 00:33:08,1988,0,25.0,76
1989,2022-02-14 00:33:09,1989,0,24.0,75
1990,2022-02-14 00:33:10,1990,0,23.0,75
1991,2022-02-14 00:33:11,1991,1,23.0,74
1992,2022-02-14 00:33:12,1992,1,23.0,72
1993,2022-02-14 00:33:13,1993,2,24.0,74
1994,2022-02-14 00:33:14,1994,1,25.0,74
1995,2022-02-14 00:33:15,1995,0,25.0,72
1996,2022-02-14 00:33:16,1996,1,23.0,73
1997,2022-02-14 00:33:17,1997,0,22.0,72
1998,2022-02-14 00:33:18,1998,0,22.0,73
1999,2022-02-14 00:33:19,1999,0,22.0,73
2000,2022-02-14 00:33:20,2000,0,21.0,71
2001,2022-02-14 00:33:21,2001,0,21.0,72
2002,2022-02-14 00:33:22,2002,1,20.0,70
2003,2022-02-14 00:33:23,2003,0,21.0,70
2004,2022-02-14 00:33:24,2004,0,20.0,71
2005,2022-02-14 00:33:25,2005,1,20.0,71
2006,2022-02-14 00:33:26,2006,0,21.0,71
2007,2022-02-14 00:33:27,2007,1,21.0,71
2008,2022-02-14 00:33:28,2008,0,21.0,71
2009,2022-02-14 00:33:29,2009,1,21.0,71
2010,2022-02-14 00:33:30,2010,0,20.0,69
2011,2022-02-14 00:33:31,2011,0,20.0,69
2012,2022-02-14 00:33:32,2012,1,18.0,70
2013,2022-02-14 00:33:33,2013,1,19.0,70
2014,2022-02-14 00:33:34,2014,0,20.0,68
2015,2022-02-14 00:33:35,2015,1,20.0,69
2016,2022-02-14 00:33:36,2016,0,21.0,68
2017,2022-02-14 00:33:37,2017,2,19.0,70
2018,2022-02-14 00:33:38,2018,0,21.0,70
2019,2022-02-14 00:33:39,2019,0,20.0,69
2020,2022-02-14 00:33:40,2020,0,20.0,67
2021,2022-02-14 00:33:41,2021,1,20.0,68
2022,2022-02-14 00:33:42,2022,0,21.0,67
2023,2022-02-14 00:33:43,2023,1,21.0,67
2024,2022-02-14 00:33:44,2024,1,20.0,68
2025,2022-02-14 00:33:45,2025,0,19.0,67
2026,2022-02-14 00:33:46,2026,1,19.0,66
2027,2022-02-14 00:33:47,2027,1,19.0,65
2028,2022-02-14 00:33:48,2028,2,20.0,65
2029,2022-02-14 00:33:49,2029,0,22.0,63
2030,2022-02-14 00:33:50,2030,0,22.0,63
2031,2022-02-14 00:33:51,2031,1,22.0,63
2032,2022-02-14 00:33:52,2032,1,22.0,64
2033,2022-02-14 00:33:53,2033,0,22.0,64
2034,2022-02-14 00:33:54,2034,0,20.0,63
2035,2022-02-14 00:33:55,2035,1,19.0,64
2036,2022-02-14 00:33:56,2036,0,20.0,62
2037,2022-02-14 00:33:57,2037,0,19.0,62
2038,2022-02-14 00:33:58,2038,0,19.0,61
2039,2022-02-14 00:33:59,2039,0,19.0,59
2040,2022-02-14 00:34:00,2040,1,19.0,60
2041,2022-02-14 00:34:01,2041,1,20.0,58
2042,2022-02-14 00:34:02,2042,0,21.0,58
2043,2022-02-14 00:34:03,2043,0,20.0,56
2044,2022-02-14 00:34:04,2044,0,20.0,56
2045,2022-02-14 00:34:05,2045,1,20.0,57
2046,2022-02-14 00:34:06,2046,0,20.0,57
2047,2022-02-14 00:34:07,2047,1,20.0,58
2048,2022-02-14 00:34:08,2048,1,20.0,59
2049,2022-02-14 00:34:09,2049,1,21.0,59
2050,2022-02-14 00:34:10,2050,0,21.0,59
2051,2022-02-14 00:34:11,2051,0,21.0,57
2052,2022-02-14 00:34:12,2052,0,21.0,56
2053,2022-02-14 00:34:13,2053,0,20.0,56
2054,2022-02-14 00:34:14,2054,0,19.0,56
2055,2022-02-14 00:34:15,2055,1,19.0,56
2056,2022-02-14 00:34:16,2056,0,19.0,56
2057,2022-02-14 00:34:17,2057,1,19.0,57
2058,2022-02-14 00:34:18,2058,0,18.0,55
2059,2022-02-14 00:34:19,2059,2,18.0,58
2060,2022-02-14 00:34:20,2060,0,20.0,57
2061,2022-02-14 00:34:21,2061,0,20.0,57
2062,2022-02-14 00:34:22,2062,0,19.0,56
2063,2022-02-14 00:34:23,2063,0,19.0,57
2064,2022-02-14 00:34:24,2064,1,18.0,57
2065,2022-02-14 00:34:25,2065,0,18.0,57
2066,2022-02-14 00:34:26,2066,0,18.0,56
2067,2022-02-14 00:34:27,2067,1,17.0,57
2068,2022-02-14 00:34:28,2068,0,17.0,56
2069,2022-02-14 00:34:29,2069,1,15.0,59
2070,2022-02-14 00:34:30,2070,0,16.0,55
2071,2022-02-14 00:34:31,2071,0,16.0,55
2072,2022-02-14 00:34:32,2072,0,15.0,55
2073,2022-02-14 00:34:33,2073,0,14.0,55
2074,2022-02-14 00:34:34,2074,0,14.0,56
2075,2022-02-14 00:34:35,2075,0,14.0,55
2076,2022-02-14 00:34:36,2076,0,13.0,56
2077,2022-02-14 00:34:37,2077,0,13.0,56
2078,2022-02-14 00:34:38,2078,1,13.0,54
2079,2022-02-14 00:34:39,2079,1,14.0,54
2080,2022-02-14 00:34:40,2080,1,15.0,54
2081,2022-02-14 00:34:41,2081,0,15.0,53
2082,2022-02-14 00:34:42,2082,0,14.0,53
2083,2022-02-14 00:34:43,2083,1,14.0,56
2084,2022-02-14 00:34:44,2084,1,15.0,57
2085,2022-02-14 00:34:45,2085,0,16.0,56
2086,2022-02-14 00:34:46,2086,1,15.0,57
2087,2022-02-14 00:34:47,2087,2,16.0,60
2088,2022-02-14 00:34:48,2088,0,17.0,61
2089,2022-02-14 00:34:49,2089,1,16.0,63
2090,2022-02-14 00:34:50,2090,1,16.0,63
2091,2022-02-14 00:34:51,2091,3,17.0,66
2092,2022-02-14 00:34:52,2092,0,20.0,66
2093,2022-02-14 00:34:53,2093,1,20.0,68
2094,2022-02-14 00:34:54,2094,1,21.0,69
2095,2022-02-14 00:34:55,2095,0,22.0,70
2096,2022-02-14 00:34:56,2096,1,21.0,70
2097,2022-02-14 00:34:57,2097,1,22.0,71
2098,2022-02-14 00:34:58,2098,0,22.0,70
2099,2022-02-14 00:34:59,2099,0,22.0,69
2100,2022-02-14 00:35:00,2100,0,20.0,68
2101,2022-02-14 00:35:01,2101,0,20.0,68
2102,2022-02-14 00:35:02,2102,1,20.0,68
2103,2022-02-14 00:35:03,2103,1,21.0,68
2104,2022-02-14 00:35:04,2104,0,22.0,68
2105,2022-02-14 00:35:05,2105,0,21.0,68
2106,2022-02-14 00:35:06,2106,0,21.0,66
2107,2022-02-14 00:35:07,2107,1,21.0,65
2108,2022-02-14 00:35:08,2108,0,21.0,62
2109,2022-02-14 00:35:09,2109,0,21.0,62
2110,2022-02-14 00:35:10,2110,0,20.0,62
2111,2022-02-14 00:35:11,2111,0,20.0,63
2112,2022-02-14 00:35:12,2112,0,20.0,63
2113,2022-02-14 00:35:13,2113,0,20.0,62
2114,2022-02-14 00:35:14,2114,0,20.0,62
2115,2022-02-14 00:35:15,2115,0,20.0,62
2116,2022-02-14 00:35:16,2116,1,20.0,63
2117,2022-02-14 00:35:17,2117,0,21.0,63
2118,2022-02-14 00:35:18,2118,1,21.0,62
2119,2022-02-14 00:35:19,2119,0,21.0,62
2120,2022-02-14 00:35:20,2120,0,20.0,60
2121,2022-02-14 00:35:21,2121,0,19.0,60
2122,2022-02-14 00:35:22,2122,0,19.0,59
2123,2022-02-14 00:35:23,2123,0,19.0,60
2124,2022-02-14 00:35:24,2124,1,18.0,61
2125,2022-02-14 00:35:25,2125,0,18.0,59
2126,2022-02-14 00:35:26,2126,3,18.0,63
2127,2022-02-14 00:35:27,2127,2,20.0,63
2128,2022-02-14 00:35:28,2128,0,20.0,64
2129,2022-02-14 00:35:29,2129,0,20.0,64
2130,2022-02-14 00:35:30,2130,0,19.0,65
2131,2022-02-14 00:35:31,2131,0,18.0,64
2132,2022-02-14 00:35:32,2132,0,15.0,64
2133,2022-02-14 00:35:33,2133,0,15.0,61
2134,2022-02-14 00:35:34,2134,2,14.0,63
2135,2022-02-14 00:35:35,2135,2,15.0,64
2136,2022-02-14 00:35:36,2136,0,17.0,64
2137,2022-02-14 00:35:37,2137,1,16.0,65
2138,2022-02-14 00:35:38,2138,0,16.0,63
2139,2022-02-14 00:35:39,2139,1,16.0,63
2140,2022-02-14 00:35:40,2140,1,17.0,65
2141,2022-02-14 00:35:41,2141,0,18.0,64
2142,2022-02-14 00:35:42,2142,1,18.0,65
2143,2022-02-14 00:35:43,2143,1,18.0,65
2144,2022-02-14 00:35:44,2144,0,18.0,65
2145,2022-02-14 00:35:45,2145,0,18.0,65
2146,2022-02-14 00:35:46,2146,0,18.0,66
2147,2022-02-14 00:35:47,2147,0,18.0,65
2148,2022-02-14 00:35:48,2148,0,17.0,64
2149,2022-02-14 00:35:49,2149,1,17.0,61
2150,2022-02-14 00:35:50,2150,1,18.0,63
2151,2022-02-14 00:35:51,2151,0,19.0,61
2152,2022-02-14 00:35:52,2152,0,19.0,60
2153,2022-02-14 00:35:53,2153,1,19.0,61
2154,2022-02-14 00:35:54,2154,0,20.0,63
2155,2022-02-14 00:35:55,2155,0,20.0,63
2156,2022-02-14 00:35:56,2156,0,20.0,63
2157,2022-02-14 00:35:57,2157,0,19.0,61
2158,2022-02-14 00:35:58,2158,0,19.0,60
2159,2022-02-14 00:35:59,2159,1,18.0,62
2160,2022-02-14 00:36:00,2160,0,19.0,60
2161,2022-02-14 00:36:01,2161,1,19.0,61
2162,2022-02-14 00:36:02,2162,0,20.0,59
2163,2022-02-14 00:36:03,2163,1,20.0,60
2164,2022-02-14 00:36:04,2164,0,21.0,59
2165,2022-02-14 00:36:05,2165,0,20.0,58
2166,2022-02-14 00:36:06,2166,3,20.0,61
2167,2022-02-14 00:36:07,2167,1,20.0,61
2168,2022-02-14 00:36:08,2168,0,19.0,61
2169,2022-02-14 00:36:09,2169,1,19.0,63
2170,2022-02-14 00:36:10,2170,1,20.0,62
2171,2022-02-14 00:36:11,2171,0,21.0,61
2172,2022-02-14 00:36:12,2172,1,21.0,60
2173,2022-02-14 00:36:13,2173,0,22.0,61
2174,2022-02-14 00:36:14,2174,1,22.0,62
2175,2022-02-14 00:36:15,2175,0,21.0,62
2176,2022-02-14 00:36:16,2176,0,19.0,63
2177,2022-02-14 00:36:17,2177,0,19.0,62
2178,2022-02-14 00:36:18,2178,1,18.0,64
2179,2022-02-14 00:36:19,2179,0,19.0,63
2180,2022-02-14 00:36:20,2180,0,18.0,63
2181,2022-02-14 00:36:21,2181,0,17.0,62
2182,2022-02-14 00:36:22,2182,1,17.0,62
2183,2022-02-14 00:36:23,2183,0,17.0,61
2184,2022-02-14 00:36:24,2184,0,16.0,61
